0,0,16232,32208,-1,-1,-1,-1,-1,-1
1,2.28171,12453,24650,-1,-1,-1,-1,-1,-1
2,1.17385,15307,86945,-1,-1,-1,-1,-1,-1
3,6.45129,15307,86945,-1,-1,-1,-1,-1,-1
4,1.29312,31937,111241,-1,-1,-1,-1,-1,-1
5,7.15831,66002,323662,-1,-1,-1,-1,-1,-1
6,0.200564,66002,323662,1.54857e-07,0.244536,3.14159,2.5709,1.15521e+06,128.744
8,5.33285,13919,79359,0.000337029,0.424403,3.14097,2.23376,756.052,12.3154
7,0.144927,26241,143242,0.000337029,0.501895,3.14097,2.1186,756.052,9.77186
8,1.6274,16332,92748,0.000337029,0.465026,3.14097,2.18387,756.052,10.7283
9,0.813328,16332,87677,0.00307242,0.492069,3.13551,2.13223,704.242,9.04276
10,0.871038,16332,87677,0.00307242,0.509342,3.13551,2.16779,264.607,7.83472
7,0.0844058,21120,109809,0.00307242,0.550359,3.13551,2.10878,264.607,7.14766
8,1.47864,16498,88878,0.00307242,0.524836,3.13551,2.14601,140.503,7.53737
9,0.585155,16498,88134,0.00307242,0.540293,3.13551,2.10656,140.503,7.17152
10,0.798971,16498,88134,0.00307242,0.551588,3.13551,2.10766,140.503,6.91972
7,0.0706662,19280,99654,0.00307242,0.572959,3.13551,2.07743,140.503,6.61173
8,1.30582,16450,87868,0.00307242,0.554594,3.13551,2.10254,140.503,6.86055
9,0.493548,16450,87667,0.00307242,0.560755,3.13551,2.08582,140.503,6.73601
10,0.738471,16450,87667,0.013816,0.56669,3.1224,2.08357,56.0296,6.62427
7,0.0587555,18465,95476,0.013816,0.581533,3.1224,2.06294,56.0296,6.42536
8,1.42267,16330,87005,0.013816,0.566752,3.10248,2.08431,47.8739,6.62077
9,0.453807,16330,86849,0.013816,0.570059,3.10248,2.07618,47.8739,6.5509
10,0.71188,16330,86849,0.013816,0.573801,3.10248,2.07395,45.3402,6.49194
7,0.0560412,18128,93657,0.013816,0.586597,3.10248,2.05577,45.3402,6.32252
8,1.23688,16304,86692,0.013816,0.573826,3.10248,2.07387,45.3402,6.48992
9,0.438379,16304,86672,0.013816,0.575716,3.10248,2.06834,45.3402,6.44463
10,0.676107,16304,86672,0.013816,0.578416,3.10248,2.06651,45.3402,6.40325
11,0.0523094,-1,-1,-1,-1,-1,-1,-1,-1
7,0.148548,28346,148994,0.013816,0.617647,3.10248,2.00218,45.3402,5.73556
8,1.72476,20143,109029,0.013816,0.609302,3.10248,2.02131,45.3402,5.80681
9,0.737146,20143,109520,0.013816,0.617663,3.09418,1.99434,45.3402,5.60242
10,0.849707,20143,109520,0.013816,0.636866,3.09418,1.98151,45.3402,5.41864
7,0.0931127,24418,129034,0.013816,0.652173,3.09418,1.96152,45.3402,5.23824
8,1.28163,20260,110277,0.013816,0.637714,3.09418,1.97912,45.3402,5.39189
9,0.665907,20260,110395,0.013816,0.64215,3.09418,1.96576,45.3402,5.30188
10,0.824308,20260,110395,0.013816,0.651646,3.09418,1.95748,45.3402,5.21909
7,0.0807227,23340,123798,0.013816,0.661529,3.09418,1.94464,45.3402,5.10678
8,1.23739,20273,110526,0.013816,0.652013,3.09418,1.95666,45.3402,5.20543
9,0.628072,20273,110544,0.013816,0.654449,3.09418,1.9493,43.5412,5.16011
10,0.79972,20273,110544,0.013816,0.660095,3.09418,1.94378,43.5412,5.11152
7,0.0823237,22741,120832,0.013816,0.667315,3.09418,1.93398,43.5412,5.03071
8,1.20373,20227,110308,0.013816,0.660114,3.09418,1.94392,43.5412,5.10852
9,0.602458,20227,110279,0.013816,0.661628,3.09418,1.93918,43.5412,5.07892
10,0.758205,20227,110279,0.013816,0.66503,3.09141,1.93561,43.5412,5.0477
11,0.0729226,-1,-1,-1,-1,-1,-1,-1,-1
7,0.245627,39257,208966,0.013816,0.666894,3.09141,1.93161,43.5412,4.87364
8,2.11544,25955,144587,0.013816,0.681439,3.09141,1.90877,43.5412,4.70194
9,1.09094,25955,144863,0.013816,0.68943,3.09141,1.88536,43.5412,4.56229
10,1.03244,25955,144863,0.013816,0.715083,3.09141,1.86028,43.5412,4.3859
7,0.122368,30956,167746,0.013816,0.716421,3.09141,1.85944,43.5412,4.37949
8,1.33543,25711,143637,0.013816,0.714355,3.09141,1.8589,43.5412,4.38314
9,0.979982,25711,143758,0.013816,0.716822,3.09141,1.85129,43.5412,4.34122
10,0.982313,25711,143758,0.013816,0.727705,3.09141,1.84025,43.5412,4.27119
7,0.108354,29157,158909,0.013816,0.727712,3.09141,1.84118,43.5412,4.27567
8,1.20582,25568,143035,0.013816,0.727013,3.09141,1.84044,43.5412,4.27254
9,0.909446,25568,143096,0.013816,0.72786,3.09141,1.83745,43.5412,4.25537
10,0.928452,25568,143096,0.013816,0.733022,3.09141,1.8317,43.5412,4.22234
11,0.0841072,-1,-1,-1,-1,-1,-1,-1,-1
7,0.482124,65925,351987,0.013816,0.708859,3.11965,1.87551,52.0531,4.44919
8,2.95311,38175,214413,0.0237198,0.734713,3.09261,1.8346,32.8016,4.13245
9,1.6396,38175,214978,0.0237198,0.738658,3.09261,1.82222,32.8016,4.06702
10,1.44657,38175,214978,0.0237198,0.775715,3.09261,1.78451,32.8016,3.87791
7,0.247771,51331,277190,0.0237198,0.763825,3.09261,1.80174,32.8016,3.99903
8,2.04471,37865,213486,0.0343356,0.773978,3.04005,1.7838,25.1302,3.88118
9,1.57481,37865,213733,0.0343356,0.774642,3.04005,1.78029,25.1302,3.86449
10,1.36718,37865,213733,0.0343356,0.790791,3.02758,1.76202,25.1302,3.78755
7,0.200886,46911,255436,0.0343356,0.780183,3.02758,1.7782,25.1302,3.88665
8,1.79851,37727,212969,0.0343356,0.788719,3.02758,1.76388,25.1302,3.79736
9,1.51672,37727,213108,0.0343356,0.788844,3.02758,1.76262,25.1302,3.79184
10,1.31309,37727,213108,0.0343356,0.79785,3.02758,1.75241,25.1302,3.75076
11,0.104437,-1,-1,-1,-1,-1,-1,-1,-1
7,0.369996,62548,340215,0.0343356,0.761788,3.05102,1.80473,27.3182,4.05268
8,3.86469,44345,249599,0.0343356,0.785948,2.99524,1.77139,25.1302,3.81858
9,1.81272,44345,249864,0.0343356,0.786495,2.99524,1.76873,25.1302,3.80559
10,1.51718,44345,249864,0.0353905,0.80576,2.99139,1.74922,24.2417,3.71757
7,0.249513,55463,302938,0.0353905,0.790427,3.02333,1.76868,27.0986,3.84508
8,3.15569,44245,249616,0.0353905,0.803411,2.99139,1.75118,24.2417,3.72831
9,1.80349,44245,249742,0.0994639,0.80344,2.95399,1.75029,12.5727,3.72477
10,1.45177,44245,249742,0.110293,0.812748,2.94684,1.73936,12.2057,3.68394
7,0.221044,52774,289508,0.110293,0.799318,2.94684,1.75612,12.2057,3.78789
8,3.05419,44215,249702,0.110293,0.810643,2.94684,1.74207,12.2057,3.69495
9,1.78322,44215,249760,0.110293,0.810698,2.94684,1.7416,12.2057,3.69322
10,1.37258,44215,249760,0.112582,0.81596,2.94419,1.73533,12.0827,3.66998
7,0.205661,51480,283223,0.112582,0.803535,2.94419,1.75062,12.0827,3.76224
8,2.86563,44115,249275,0.112582,0.814465,2.94419,1.73728,12.0827,3.67774
9,1.82914,44115,249308,0.112582,0.814522,2.94419,1.73687,12.0827,3.67641
10,1.32749,44115,249308,0.112582,0.818051,2.94419,1.73247,12.0827,3.66111
11,0.0743668,-1,-1,-1,-1,-1,-1,-1,-1
7,0.154107,45836,256586,0.112007,0.814637,2.95744,1.73618,13.9542,3.68714
8,3.86478,43904,248206,0.150527,0.817052,2.7954,1.73362,9.75265,3.66598
9,1.76462,43904,248223,0.150527,0.81707,2.79332,1.73346,9.75265,3.66542
10,1.29687,43904,248223,0.14488,0.818813,2.79332,1.73148,9.27765,3.6571
8,4.23467,43714,247188,0.167785,0.818909,2.79332,1.73134,8.51181,3.65646
10,0.75268,43714,247188,0.167785,0.818351,2.79714,1.73219,8.51181,3.65983
12,0,26922,114986,0.197492,0.81786,2.76433,1.73197,7.95786,3.65761
13,-1,0,-1,-1,-1,-1,-1,-1,-1
